#Base	Mean
1	32.81827605970744
2	34.034902439632184
3	32.61328714894465
4	32.61712975653517
5	33.63967704154103
6	38.024560791447584
7	38.544738219242944
8	38.92900894614867
9	38.33651473996362
10	38.10130828079444
11	38.60552219093424
12	38.82024471080764
13	39.06753220862718
14	39.0054474320317
15	39.14200204341
16	39.091180941463776
17	39.060823843105986
18	38.821625258541204
19	38.660230755812506
20	38.722549776969274
21	39.10577387923945
22	38.95671957935657
23	38.870677066460665
24	39.12654190236487
25	39.235744723267466
26	38.53440155498517
27	38.730334670687036
28	39.04788556903985
29	38.704846868847966
30	38.527588527000425
31	38.26856886540906
32	38.973654962745144
33	38.96966782127638
34	39.04314087069202
35	39.09491888659075
36	39.16350270378031
37	39.087562610580875
38	38.80660370305764
39	38.71764060903586
40	38.98449500361335
41	38.57707892048145
42	39.021057090881904
43	38.98877121283859
44	38.745550599317205
45	38.651603578459465
46	39.08252386054973
47	38.98009918014404
48	39.118273567744026
49	38.99416880560193
50	38.62013008049042
51	38.59077475142665
52	38.472805203219615
53	38.65355229385233
54	38.935652520621
55	38.901906352014755
56	38.47800842283635
57	38.809653866281245
58	38.6428617707892
59	38.75604674923372
60	38.89086695407311
61	38.926935632584915
62	38.86556854145381
63	38.75542375837923
64	38.92309800892123
65	38.42717236910962
66	38.60908071469511
67	37.883017269306485
68	37.99586334072616
69	38.200931994318324
70	38.662119664083335
71	38.57323132896409
72	38.2642079294276
73	38.86910712950734
74	38.80134067631887
75	38.74640285080615
76	38.82233796007875
77	38.53108724363926
78	38.32223080565177
79	38.515901218570114
80	38.6257270303272
81	38.75750205586982
82	38.57859403423958
83	38.69723641256947
84	38.8955917167136
85	38.19265867577064
86	38.228308704428215
87	38.28999975080366
88	38.40859727379202
89	38.726591741633236
90	38.70466246355503
91	38.952244013057886
92	38.982586159635176
93	38.51376311395749
94	38.439078970320715
95	38.09266116773406
96	38.55464128186598
97	38.38492860524808
98	38.198998230705975
99	38.50532532582422
100	38.16274016297441
101	37.916449450522066
102	36.07516758453986
103	37.04259263874006
104	37.598569612998084
105	38.44740212813676
106	38.618271075780605
107	38.632270926262805
108	38.51777517506043
109	38.33080315980961
110	38.71617035061925
111	38.70964140646415
112	38.69594059159211
113	38.37919210545989
114	38.18485384634553
115	38.20417653068853
116	38.1206957561863
117	38.016770913802986
118	38.05312367614444
119	38.09916020832814
120	38.12907872112437
121	38.15249819332652
122	37.999307234169805
123	38.008323157816044
124	38.008951132597375
125	38.011054349722144
126	38.103351690797176
127	38.07410102419696
128	37.966438236686685
129	38.04596177328117
130	37.88199058037828
131	37.86400857235416
132	37.95966508011662
133	37.905544618605
134	37.880545241595854
135	37.821400981833584
136	37.840265144907676
137	37.63500710209574
138	37.762590645169325
139	37.86227914974208
140	37.927957337586285
141	37.85493782551272
142	37.76896010366568
143	37.83591916070672
144	37.82562735179047
145	37.89370779236961
146	37.880231254205185
147	37.9070148770216
148	37.9151785491789
149	37.99887861646191
150	37.84154103017768
151	37.834199705948315
152	37.4841137332104
153	37.59532507662787
154	37.731899623713524
155	37.89402676368711
156	37.90373046923671
157	37.87899025642304
158	37.89494879015176
159	37.91743626803559
160	37.83259488150714
161	37.888783672655684
162	37.881611801938746
163	37.90766777143712
164	37.83919858456478
165	37.76179820080241
166	37.510732886441225
167	37.39355578260111
168	37.532029205811256
169	37.61732911360861
170	37.79999501607316
