	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_8936_9.txt	8936	9	0.904767233662	0.924574753805	0.91472694718	0.916405550582	0.93475828111	0.936884512086	0.927596239928	0.911481647269	0.987466427932	0.911145926589	0.931624888093	0.933974932856
alpha_rarefaction_13399_0.txt	13399	0	0.921561310546	0.930815732517	0.929472348683	0.929173818942	0.937905813867	0.949697738637	0.938353608478	0.925591462049	0.990223150981	0.926785581014	0.940294051795	0.942831554594
alpha_rarefaction_13399_1.txt	13399	1	0.921412045675	0.933502500187	0.928651391895	0.928800656765	0.940741846406	0.94902604672	0.934845884021	0.92290469438	0.98977535637	0.923128591686	0.939547727442	0.942756922158
alpha_rarefaction_13399_2.txt	13399	2	0.918725278006	0.935666840809	0.929770878424	0.931487424435	0.937980446302	0.950518695425	0.937756548996	0.925292932308	0.992312859169	0.926487051272	0.94335398164	0.941935965371
alpha_rarefaction_13399_3.txt	13399	3	0.921934472722	0.933278602881	0.931412791999	0.92715874319	0.938652138219	0.949548473767	0.939398462572	0.924397343085	0.990969475334	0.923651018733	0.94163743563	0.946787073662
alpha_rarefaction_13399_4.txt	13399	4	0.918277483394	0.935144413762	0.93581610568	0.929323083812	0.941338905888	0.94477199791	0.938577505784	0.927382640496	0.98992462124	0.922307634898	0.940517949101	0.944548100605
alpha_rarefaction_13399_5.txt	13399	5	0.919098440182	0.937308754385	0.931935219046	0.929099186506	0.941861332935	0.949697738637	0.934248824539	0.922830061945	0.990223150981	0.925069035003	0.940294051795	0.945742219569
alpha_rarefaction_13399_6.txt	13399	6	0.92432271065	0.935069781327	0.931039629823	0.932681543399	0.940965743712	0.951414284648	0.933726397492	0.929621613553	0.991268005075	0.925516829614	0.941264273453	0.942085230241
alpha_rarefaction_13399_7.txt	13399	7	0.921038883499	0.937010224644	0.924471975521	0.927830435107	0.943577878946	0.94760803045	0.932233748787	0.925069035003	0.989999253676	0.923725651168	0.94163743563	0.942607657288
alpha_rarefaction_13399_8.txt	13399	8	0.921188148369	0.935741473244	0.931338159564	0.929920143294	0.943577878946	0.949921635943	0.937308754385	0.924248078215	0.990596313158	0.925442197179	0.940517949101	0.946339279051
alpha_rarefaction_13399_9.txt	13399	9	0.923651018733	0.93596537055	0.93156205687	0.928875289201	0.93880140309	0.947384133144	0.937084857079	0.92872602433	0.990372415852	0.923277856556	0.942458392417	0.943279349205
alpha_rarefaction_17862_0.txt	17862	0	0.932594334341	0.944687045124	0.940096293808	0.9383047811	0.948270070541	0.952412943679	0.942111745605	0.935673496809	0.991938192812	0.933993953645	0.947822192364	0.949837644161
alpha_rarefaction_17862_1.txt	17862	1	0.931474638898	0.944966968984	0.939144552682	0.936457283619	0.947822192364	0.953700593439	0.945582801478	0.932930242974	0.9921621319	0.934609786138	0.947934161908	0.951965065502
alpha_rarefaction_17862_2.txt	17862	2	0.932930242974	0.943567349681	0.937912887695	0.940208263352	0.946142649199	0.952077035046	0.944127197402	0.93858470496	0.991770238495	0.935617512037	0.949389765984	0.952636882768
alpha_rarefaction_17862_3.txt	17862	3	0.932370395252	0.941999776061	0.938920613593	0.939816369947	0.946982420782	0.953924532527	0.943623334453	0.934105923189	0.992610010077	0.932370395252	0.948102116224	0.950565446199
alpha_rarefaction_17862_4.txt	17862	4	0.934497816594	0.942167730377	0.937968872467	0.937297055201	0.946926436009	0.953756578211	0.944966968984	0.935729481581	0.992498040533	0.935561527265	0.946590527377	0.951069309148
alpha_rarefaction_17862_5.txt	17862	5	0.93125069981	0.945078938529	0.93936849177	0.938976598365	0.945806740567	0.952412943679	0.945302877617	0.937744933378	0.993337812115	0.930858806405	0.948885903034	0.9495577203
alpha_rarefaction_17862_6.txt	17862	6	0.932930242974	0.94328742582	0.939984324264	0.937744933378	0.948997872579	0.954036502071	0.942951517187	0.939256522226	0.991770238495	0.935785466353	0.949669689844	0.952468928451
alpha_rarefaction_17862_7.txt	17862	7	0.931754562759	0.943735303997	0.935897435897	0.939144552682	0.947878177136	0.952860821856	0.945302877617	0.937297055201	0.993337812115	0.92996305005	0.946534542604	0.949277796439
alpha_rarefaction_17862_8.txt	17862	8	0.933993953645	0.944239166947	0.938416750644	0.936849177024	0.947374314187	0.954988243198	0.944239166947	0.935785466353	0.992777964394	0.932370395252	0.946534542604	0.952077035046
alpha_rarefaction_17862_9.txt	17862	9	0.932482364797	0.943847273542	0.939256522226	0.939144552682	0.947430298959	0.952300974135	0.944966968984	0.935729481581	0.992386070989	0.931362669354	0.947654238047	0.948717948718
alpha_rarefaction_22325_0.txt	22325	0	0.939798432251	0.948264277716	0.945576707727	0.941814109742	0.952833146697	0.956685330347	0.948846584546	0.944232922732	0.993012318029	0.940425531915	0.95444568869	0.956640537514
alpha_rarefaction_22325_1.txt	22325	1	0.9439193729	0.950055991041	0.946203807391	0.942127659574	0.953684210526	0.956237402016	0.948801791713	0.94235162374	0.993012318029	0.937245240761	0.954759238522	0.952564389698
alpha_rarefaction_22325_2.txt	22325	2	0.942665173572	0.948129899216	0.945979843225	0.943471444569	0.952071668533	0.956685330347	0.949025755879	0.941679731243	0.993236282195	0.939977603583	0.952385218365	0.954624860022
alpha_rarefaction_22325_3.txt	22325	3	0.940111982083	0.94804031355	0.945039193729	0.945352743561	0.951578947368	0.958163493841	0.9518924972	0.943426651736	0.99431131019	0.936618141097	0.954893617021	0.955834266517
alpha_rarefaction_22325_4.txt	22325	4	0.940201567749	0.950235162374	0.945442329227	0.944680851064	0.950100783875	0.957849944009	0.950414333707	0.943964165733	0.994042553191	0.938454647256	0.953415453527	0.955027995521
