#Base	Mean
396	32.86655112651646
397	31.295099061522418
398	33.10842952081147
399	32.15117502630656
400	32.884710890386664
401	31.062633451957296
402	32.94924946390279
403	32.58091137423753
404	32.252612612612616
405	32.29501084598699
406	32.10841189267585
407	33.94955817378498
408	33.191984486102136
409	32.410526315789475
410	32.88319672131148
411	32.047486033519554
412	32.241330502477
413	32.69985775248933
414	31.707769066286527
415	33.17625899280576
416	31.21046643913538
417	31.694508009153317
418	32.57992565055762
419	32.086683417085425
420	32.327365728900254
421	32.65473145780051
422	31.929226736566186
423	31.652925531914892
424	32.49862258953168
425	32.68005540166205
426	33.23398328690808
427	33.2
428	33.92660550458716
429	32.67078825347759
430	33.472527472527474
431	33.24659863945578
432	32.753872633390706
433	32.81455805892548
434	31.833333333333332
435	31.982142857142858
436	32.516883116883115
437	32.47872340425532
438	32.28228228228228
439	33.24414715719063
440	33.3646408839779
441	32.345588235294116
442	31.28125
443	30.801652892561982
444	31.734513274336283
445	31.660194174757283
446	31.752808988764045
447	31.5
448	30.134328358208954
449	30.725806451612904
450	30.166666666666668
451	32.13559322033898
452	31.120689655172413
453	30.12962962962963
454	31.442307692307693
455	30.82
456	33.44897959183673
457	32.0
458	34.46938775510204
459	34.755102040816325
460	33.51020408163265
461	32.354166666666664
462	33.04347826086956
463	31.133333333333333
464	33.13636363636363
465	30.023809523809526
466	31.735294117647058
467	33.0
468	33.1875
469	32.225806451612904
470	33.166666666666664
471	34.0
472	34.666666666666664
473	31.833333333333332
474	30.75
475	30.75
476	30.583333333333332
477	34.333333333333336
478	31.916666666666668
479	28.09090909090909
480	31.3
481	33.0
482	20.666666666666668
483	27.666666666666668
484	39.0
