	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_8936_9.txt	8936	9	0.988907817773	0.821040088916	0.937264464542	0.906230163326	0.863678243336	0.64501472823	0.969000613334	0.980969716812	0.916671767764	0.958537919906	0.978321145133	0.758875083254
alpha_rarefaction_13399_0.txt	13399	0	0.988902147408	0.81485821667	0.934351490786	0.902730542859	0.867693457992	0.634438997164	0.96918541546	0.980564603201	0.917520553761	0.959945029889	0.979487766165	0.756219291161
alpha_rarefaction_13399_1.txt	13399	1	0.988831330423	0.816950776698	0.934552679201	0.903463109311	0.869531959161	0.642651361182	0.968831631315	0.981017900973	0.916909391038	0.96052140239	0.978963573428	0.76316660783
alpha_rarefaction_13399_2.txt	13399	2	0.98906469116	0.810890504871	0.937286546793	0.904896504352	0.872441270626	0.639481696759	0.969968680055	0.98055210412	0.91594221617	0.957736190533	0.978460134513	0.75947077889
alpha_rarefaction_13399_3.txt	13399	3	0.989098824122	0.817306298683	0.936467144035	0.904700807958	0.864455048624	0.631191608955	0.968146966867	0.980348854806	0.918202288389	0.960456779245	0.978965288989	0.757318608718
alpha_rarefaction_13399_4.txt	13399	4	0.989284539075	0.821263405202	0.935918688377	0.90756130394	0.86099201228	0.641096918892	0.969463325059	0.97970201066	0.917305250966	0.960710682143	0.979499050986	0.756987906655
alpha_rarefaction_13399_5.txt	13399	5	0.988836833584	0.813510800156	0.936309312504	0.906455848242	0.867678664071	0.638425892044	0.96918444628	0.980851658741	0.918836165574	0.958435726883	0.978437096991	0.751081578499
alpha_rarefaction_13399_6.txt	13399	6	0.98920248183	0.822043227537	0.933874364553	0.908174360463	0.86369709411	0.627025716541	0.96975080392	0.980365676207	0.915131090433	0.958302280813	0.978503068076	0.753052233497
alpha_rarefaction_13399_7.txt	13399	7	0.989007498396	0.815687077289	0.937163394084	0.90870676338	0.869785750659	0.638681376822	0.969162634158	0.98011860213	0.916788778249	0.959143885593	0.979094301338	0.757521679792
alpha_rarefaction_13399_8.txt	13399	8	0.988801241281	0.814299902111	0.937163327244	0.900555747346	0.867265258641	0.640646495241	0.968772377651	0.98069239015	0.918154909966	0.958852786232	0.979165953823	0.750336668926
