#Base	Mean
1	27.65885154318161
2	32.15978700299609
3	29.971268954509178
4	30.074418117828685
5	30.31683958499601
6	34.12766736880667
7	29.59987178313032
8	33.202386403778476
9	34.67402823387804
10	34.15321915926367
11	31.552797875263302
12	31.503996964661862
13	35.86074077950624
14	31.572331322857927
15	36.636845341671794
16	31.573037823976556
17	30.83224523438829
18	32.62213965172111
19	35.60087920139207
20	33.20784216241676
21	36.89304358065234
22	31.264676252404065
23	36.27803435688773
24	37.50423246503474
25	38.40258788743082
26	35.39845354755145
27	32.97659387960697
28	35.326939934321565
29	32.096986903562595
30	35.15523399578716
31	36.45858464275902
32	37.23951696256852
33	31.995303075896537
34	31.710164457760392
35	31.649562361807074
36	32.49861970614787
37	33.45038137977052
38	36.08252979733884
39	36.38622061151597
40	38.04390773618725
41	38.217968678450404
42	38.59152460324729
43	33.15146598982115
44	35.77007313594913
45	34.74405034474638
46	37.5378436015857
47	33.31953475593003
48	37.058351759056954
49	38.14177122447111
50	37.53603809872699
51	37.33642536600683
52	36.926602383787106
53	35.50928263969751
54	32.52423691337511
55	32.82147763400626
56	34.93625789907501
57	31.76371462588149
58	35.307511153559325
59	31.75657111457093
60	34.615885808485864
61	37.04419556997632
62	32.22365993746157
63	34.243141051639995
64	31.93555139795638
65	35.15806000026167
66	31.17174518859655
67	35.57135007130428
68	35.39204270406761
69	34.530974840710165
70	34.355500896209755
71	33.26080357960567
72	36.38332919027122
73	37.364633077335704
74	38.02105111666427
75	38.332814360289404
76	33.961534939096985
77	36.8268418091662
78	37.7592532021509
79	36.76180445619039
80	36.78986825062473
81	34.336765533212095
82	35.970405453141964
83	36.2763858542776
84	37.65113236429291
85	35.308767155548
86	36.887156071330445
87	36.158164667094056
88	33.531092590896606
89	35.10123899362841
90	33.50660055211754
91	32.95233734120079
92	32.02735729331572
93	34.81036986641895
94	35.083864299451804
95	37.20620674316068
96	37.06910627608494
97	38.14368139416221
98	38.284366700247276
99	35.603626705742286
100	37.23289678541991
101	28.708725288815042
102	35.91179202700404
103	36.79049625161907
104	37.16184108958173
105	37.367158164667096
106	37.77176088862141
107	34.58532309342823
108	37.36891133410961
109	37.2064553268876
110	37.532204675990734
111	36.53330367773082
112	36.52704983449557
113	36.524720997474915
114	36.61100571742572
115	37.578833749820106
116	37.58423717504219
117	37.82712964295527
118	37.90535501681211
119	36.885245901639344
120	37.27785118993105
121	37.60030353381393
122	37.81235853623435
123	37.93098530739341
124	37.920858791359755
125	38.125011447934796
126	38.1692855180354
127	38.32345976214462
128	38.15658158125417
129	37.96099852158099
130	38.1650334279696
131	37.98821189800217
132	37.8620491149111
133	38.17326285766619
134	38.09489356691481
135	37.639776012978686
136	37.74518859654861
137	37.7906140018055
138	37.432182434288855
139	37.87447830125731
140	37.4355841063415
141	36.296992136904215
142	37.44508262138082
143	37.646082189630135
144	37.782803239438465
145	37.62933549644787
146	37.77444297620138
147	37.32767260214829
148	37.461436813941624
149	37.11493726531734
150	37.45180746536182
151	37.42218675179569
152	37.681210995250744
153	37.448575876911804
154	37.331270524511666
155	37.161278505357636
156	37.41158923501629
157	37.15821700051025
158	36.97285204034906
159	37.063833684403335
160	37.38334227362527
161	37.570120236023705
162	37.23811704368532
163	37.534742846676174
164	37.487368021666036
165	37.17373385841194
166	37.39950021587534
167	37.648463360066984
168	37.56257114073764
169	37.6251488231523
170	37.25999241165465
171	37.46898590922769
172	37.49482553347376
173	37.53552784791909
174	37.50423246503474
175	37.60091845145421
176	37.37677442989285
177	37.4438135360381
178	37.550482121596694
179	37.579226250441565
180	37.66969764368793
181	37.583635340755954
182	37.69027775960645
183	37.57197807229861
184	37.52854133685712
185	37.422304501982126
186	37.40614655973205
187	37.45910797692096
