#Base	Mean
1	27.71390488727991
2	32.20880917119192
3	30.035412209972026
4	30.070956063847294
5	30.385212001535844
6	33.93242279633591
7	29.742515495584446
8	33.24881794745214
9	34.825692501782676
10	34.667335856508146
11	32.18608962755746
12	31.903022324611925
13	36.14206571224837
14	31.63498436728649
15	36.689539794854916
16	32.121046569030774
17	30.99787175689759
18	32.915133563710164
19	35.86894849432286
20	33.379156381986725
21	37.084855465964566
22	30.3170314299819
23	35.99374691459602
24	37.47306236629916
25	38.31182052547858
26	35.54791289561736
27	33.36352366847677
28	35.4735999122374
29	32.65961274751796
30	35.54305304152268
31	36.78713180845812
32	37.69234819812407
33	33.21414074927321
34	32.02889583676156
35	31.690823322911523
36	32.3543634468762
37	33.512840765728704
38	36.127200921507324
39	36.21350447040755
40	37.96252536887719
41	38.17374801162855
42	38.60302780977456
43	33.64579013767758
44	36.10014809939115
45	35.073479238659424
46	37.6097745598157
47	33.64619603971258
48	37.18483901047666
49	38.23874718885415
50	37.62469420218309
51	37.51768964949811
52	37.365991991662554
53	35.84697493280676
54	32.713389281992214
55	33.09027480664802
56	35.278997312270306
57	32.085875706214686
58	35.54593823706873
59	31.977675388075255
60	35.060183204432015
61	37.383851681202344
62	32.72791399264988
63	34.39596292030059
64	32.34035434150623
65	35.413131479348365
66	31.547803192364654
67	35.305951401459055
68	35.10671932422796
69	34.4360813998135
70	34.21475508748834
71	32.94955844440788
72	36.2462618616642
73	37.45676046294773
74	38.127244802808406
75	38.56458779002797
76	34.54609182162251
77	37.08070868301245
78	38.018825078163566
79	37.62135922330097
80	37.285382041577535
81	35.14475344193956
82	36.424025012341616
83	36.73649278701114
84	37.94965717733531
85	35.68729087817454
86	37.3199714771543
87	36.58177828972629
88	33.95759969283089
89	35.453008611705336
90	34.816027645219684
91	34.53478141626899
92	32.51973012999836
93	35.353211562722834
94	35.203488563435904
95	37.568383522571445
96	37.231890735560306
97	38.44948713729362
98	38.776106631561625
99	35.96071526520761
100	37.78363227469694
101	28.738127365476387
102	36.158049476166966
103	36.66984806099501
104	37.23936152706928
105	37.64032691569305
106	37.801832044320115
107	34.60835938785585
108	37.43682738193188
109	37.17828972629039
110	37.6944325599254
111	36.66160934671713
112	36.58062640557293
113	36.392715704020624
114	36.444550490922055
115	37.560759146508694
116	37.39996708902419
117	38.011606604135814
118	37.97347375349679
119	36.2583511601119
120	37.21489770171686
121	37.4280730623663
122	37.937326531731664
123	37.74738632000439
124	37.94797871756898
125	38.05599254017881
126	38.39001700400417
127	38.43184685425923
128	37.413954253743626
129	37.94602599967089
130	37.39571060281937
131	37.43298776808732
132	37.66283802314739
133	38.191399264988206
134	38.25537820196369
135	37.6144040370797
136	37.86136799956119
137	37.89370851845757
138	37.10043332784817
139	37.74089188744446
140	37.66290384509901
141	36.65858153694257
142	37.69752619165158
143	37.68857440623115
144	37.583171521035595
145	37.678437825681534
146	37.91320278646262
147	37.494937194887825
148	37.36504854368932
149	37.066030387801
150	37.77112610388898
151	37.55824694202183
152	37.579266085239425
153	38.06072075037025
154	37.73488014919642
155	37.18320443201141
156	37.25828533816028
157	36.84179693927925
158	37.098436728649006
159	37.05198837145522
160	36.53768855246558
161	37.010805770391094
162	37.53783116669409
163	36.79437222313641
164	35.69183259283638
165	37.10176073720586
166	36.85691404750151
167	37.93177554714497
168	37.99307772475454
169	37.77634797871757
170	36.021863858263394
171	37.2126049037354
172	36.88026987000165
173	38.06400087762602
174	38.10428391201799
175	38.00164554879052
176	37.71416817508639
177	37.56791179858483
178	37.80876528989084
179	37.70448137787285
180	37.64246612912073
181	35.90586363885689
182	36.757665514782516
183	37.249816247051726
184	37.227579397729144
185	37.081542427732984
186	37.34409522242334
187	37.46996873457298
188	37.36260216115408
189	37.86960671383907
190	37.14936097855301
191	37.23200043881301
192	37.15283857166365
193	37.83609237013877
194	37.736646371564916
195	37.64292688278208
196	36.799572157314465
197	37.7514233997038
198	37.45933848938621
199	37.61144204925676
200	37.09261148593056
201	37.15355164280621
202	37.29744939937469
203	36.95083100213921
204	37.03510504086446
205	36.637507542098625
206	37.504810487630955
207	37.629301738796556
208	37.461411880862265
209	37.37940869946794
210	37.53560419066425
211	36.989413636114314
212	37.146552575283856
213	37.32247271131589
214	37.40747079150897
215	36.30092699248533
216	37.49772365750645
217	37.620229279798146
218	37.7700181010367
219	37.676353463880204
220	37.65304152268115
