#Base	Mean
1	27.674006653694054
2	32.16302805850229
3	29.988801707363002
4	30.10758897746532
5	30.29978030255477
6	34.13008599585714
7	29.620488356035402
8	33.100872512711064
9	34.62736802460611
10	34.26855815705229
11	31.674885443474984
12	31.503785073127865
13	35.851534743581695
14	31.462406628585775
15	36.55853367647982
16	31.60762036281464
17	30.723495072500157
18	32.49598895235704
19	35.57299604544598
20	33.1215115184232
21	36.85728453957692
22	30.54305442219572
23	35.999083547799884
24	37.09226037285795
25	38.126972569204696
26	35.19993722930136
27	32.884740443161135
28	35.07954302931392
29	32.08942313727952
30	34.980051471972885
31	36.437398782248444
32	37.211198292637
33	32.03753687778545
34	31.9728202874898
35	31.65783692172494
36	32.350009415604795
37	33.31269851233444
38	35.95584709057812
39	36.31336388174
40	37.93950160065282
41	38.06898499780303
42	38.496277697570775
43	33.11068984997803
44	35.800338961772646
45	34.81335760467014
46	37.37164019835541
47	33.086912309334004
48	36.8955621116063
49	37.61427405687025
50	37.00129307639194
51	36.76705793735484
52	36.66893478124412
53	34.92040675412717
54	32.26589667943004
55	32.66833218253719
56	34.78479693678991
57	31.651810934655703
58	35.0475299730086
59	31.525466072437386
60	34.30556776096918
61	36.69686774213797
62	32.07346682568577
63	33.97988826815642
64	32.06380013809554
65	34.873504488104956
66	31.44110225346808
67	35.504437888393696
68	35.45635553323709
69	34.57971251020024
70	34.1312535308518
71	32.68062268533049
72	36.0147511141799
73	37.09101751302492
74	37.617186617287054
75	38.021040738183416
76	33.789730713702845
77	36.52407256292763
78	37.448120017575796
79	36.87139539263072
80	36.42562299918398
81	33.97669951666562
82	35.50642144247065
83	36.00100433117821
84	37.48101186366204
85	35.135408951101624
86	36.88314606741573
87	36.03584206892223
88	33.42419182725504
89	34.856543845333
90	33.59151340154416
91	32.92798945452263
92	32.18912811499592
93	34.898110601971
94	35.15883497583328
95	37.02915071244743
96	37.04240788399975
97	38.014864101437446
98	38.335760467014
99	35.48244303559099
100	37.20785889146946
