#Base	Mean
1	32.71050707264445
2	33.95170222968113
3	32.41709422200911
4	32.43152721169983
5	33.515116279069765
6	37.87097818269
7	38.47777511388156
8	38.874730280508274
9	38.363539918484776
10	38.253626228722126
11	38.656635099496526
12	38.7934608007672
13	38.954375449532485
14	38.95260728842004
15	39.028386478062814
16	38.957288420043156
17	39.01195157036682
18	38.73365499880125
19	38.64907695996164
20	38.6592663629825
21	39.09748861184368
22	38.90236753776073
23	38.88057420282906
24	39.12278830016783
25	39.24632582114601
26	38.460327259649965
27	38.97049268760489
28	39.12157755933829
29	38.73333732917766
30	38.46738791656677
31	38.16598537520978
32	38.93240230160633
33	38.9485674898106
34	39.001786142411895
35	39.03370894269959
36	39.12447854231599
37	39.063270198993045
38	38.77942939343083
39	38.6272356748981
40	38.89449772236873
41	38.449640374011025
42	38.93220450731239
43	38.92827259649964
44	38.666830496283865
45	38.550341644689524
46	38.99726684248382
47	38.90454926876049
48	39.02241668664589
49	38.926120834332295
50	38.506401342603695
51	38.51606329417406
52	38.46319827379525
53	38.687892591704625
54	38.90645528650204
55	38.86039918484776
56	38.46746583553105
57	38.78204866938384
58	38.55069527691201
59	38.63487173339727
60	38.8277271637497
61	38.840781587149365
62	38.78184488132342
63	38.6869935267322
64	38.83478182690003
65	38.55587988491968
66	38.59560057540158
67	37.81017142172141
68	38.090823543514745
69	38.06254495324862
70	38.52525773195876
71	38.554081754974824
72	38.11203548309758
73	38.710243346919206
74	38.68559098537521
75	38.60663509949652
76	38.762916566770556
77	38.46998321745385
78	38.2367118197075
79	38.369533684967635
80	38.412556940781585
81	38.599670342843446
82	38.3376588348118
83	38.57737952529369
84	38.83316350994965
85	38.28998441620715
86	38.079015823543514
87	38.20806161591944
88	38.32060656916806
89	38.607690002397504
90	38.54873531527212
91	38.828476384560055
92	38.863521937185325
93	38.325533445216976
94	38.29254375449533
95	37.91805322464637
96	38.448441620714455
97	38.45614361064493
98	38.330292495804365
99	38.71889834572045
100	38.276965955406375
101	37.939205226564376
102	36.1223447614481
103	37.094701510429154
104	37.647788300167825
105	38.413018460800764
106	38.527763126348596
107	38.60362622872213
108	38.42054063773676
109	38.17926156796931
110	38.658798849196835
111	38.62953728122752
112	38.46055502277631
113	38.27802685207384
114	38.144054183649004
115	38.18987652841045
116	38.08254615200192
117	37.94830376408535
118	38.004723087988495
119	38.03521337808679
120	38.071463677775114
121	38.107408295372814
122	37.969222009110524
123	37.97196715415967
124	38.009560057540156
125	37.90600575401582
126	37.96726804123711
127	37.85253536322225
128	37.77131982737953
129	37.92393310956605
130	37.731065691680655
131	37.78466794533685
132	37.84012227283625
133	37.790505873891156
134	37.8115020378806
135	37.76050707264445
136	37.698016063294176
137	37.58921721409734
138	37.74941261088468
139	37.82110405178614
140	37.84029609206425
141	37.846313833613046
142	37.67298010069528
143	37.84926276672261
144	37.72033085590985
145	37.64118316950372
146	37.7979381443299
147	37.79350275713258
148	37.79106329417406
149	37.94589426995924
150	37.76487053464397
151	37.83133541117238
152	37.61475065931431
153	37.74012227283625
154	37.85537640853512
155	37.92055262526972
156	37.94284943658595
157	37.89821985135459
158	37.846595540637736
159	37.83508750899065
160	37.77636058499161
161	37.805616159194436
162	37.7825881083673
163	37.82868616638696
164	37.743934308319346
165	37.65173819228003
166	37.36262886597938
167	37.20109086549988
168	37.36822704387437
169	37.45654519299928
170	37.69909494126109
171	37.68238432030688
172	37.549466554783024
173	37.18984056581156
174	37.08406257492208
175	37.38058019659554
176	37.391596739391034
177	37.414295133061614
178	37.13202469431791
179	37.26041117238072
180	37.28748501558379
181	37.28662790697675
182	37.16282666027332
183	37.09666746583553
184	37.13606449292735
185	37.321961160393194
186	37.00705466315032
187	36.75174418604651
188	36.74522896187965
189	36.979687125389596
190	36.887718772476624
191	36.59720690481899
192	36.827631263485976
193	36.868652601294656
194	36.743736514025414
195	36.73698753296571
196	36.728008870774396
197	36.794743466794536
198	36.72072045073124
199	36.86763366099257
200	37.16823303764085
201	37.357246463677775
202	37.44999400623352
203	37.34822584512107
204	37.172308798849194
205	37.32504195636538
206	37.247069048189886
207	37.21470870294893
208	37.31273076000959
209	37.11328818029249
210	37.221277871014145
211	36.55212179333493
212	36.92586310237353
213	36.45424958043635
214	36.68855789978422
215	36.83930712059458
216	37.03836609925677
217	37.219935267321986
218	37.14502517381923
219	37.22785303284584
220	37.11717214097339
221	37.21978542315991
222	37.591782546152004
223	37.55788779669144
224	37.12288420043155
225	37.261040517861424
226	37.44142292016303
227	37.619773435626946
228	37.55252337568928
229	37.319803404459364
230	37.47861424118916
231	37.392274035003595
232	37.49603212658835
233	37.42977103812036
234	37.001606329417406
235	37.10659913689763
236	37.24477942939343
237	37.134602013905536
238	37.00290098297771
239	37.42720570606569
240	37.393616638695754
241	37.513036442100216
242	37.51616518820427
243	37.64795013186286
244	37.71723207863822
245	37.34508511148405
246	37.284560057540155
247	37.448801246703425
248	37.35516063294174
249	36.99931671062095
250	36.97628266602733
251	33.8319587628866
252	34.17172140973388
253	33.991602733157514
254	33.608163509949655
255	34.421367777511385
256	34.83928314552865
257	34.555016782546154
258	33.72613881563174
259	33.370816350994964
260	33.82164948453608
261	34.44447974106929
262	34.50406976744186
263	34.489403020858305
264	34.9380783984656
265	34.69821385758811
266	34.9364001438504
267	35.37254255574203
268	35.08917525773196
269	34.330592184128506
270	33.58047830256533
271	34.450875089906496
272	34.659973627427476
273	34.82554543274994
274	34.98644809398226
275	35.42206904818988
276	35.70518460800767
277	35.79918484775833
278	35.21721409733877
279	35.377409494126105
280	35.39904099736274
281	35.504045792375926
282	35.258061615919445
283	34.83434428194678
284	35.199778230640135
285	35.54561855670103
286	35.9331455286502
287	36.149184847758335
288	36.22044473747303
289	36.20428554303524
290	36.13745504675138
291	35.80290697674418
292	36.000089906497244
293	35.953110764804606
294	35.99092543754495
295	36.03286981539199
296	36.16792136178375
297	36.14230400383601
298	36.33925917046272
299	36.74778830016783
300	36.57236873651402
301	36.84225005993766
302	37.088665787580915
303	36.48581275473508
304	36.56719611603932
305	36.57534164468952
306	36.63613641812515
307	36.687491009350275
308	36.963282186526015
309	37.21273675377607
310	37.38495564612803
311	37.124970031167585
312	37.14293934308319
313	37.27149964037401
314	37.327295612562935
315	37.26278470390793
316	37.11542196116039
317	36.60326660273316
318	37.244174058978665
319	37.37489810596979
320	37.61726804123711
321	37.61211340206186
322	37.49440182210501
323	37.895732438264204
324	37.73843802445457
325	37.99696116039319
326	38.115236154399426
327	38.023087988491966
328	37.90744425797171
329	37.92689403020858
330	38.07792495804363
331	38.10945816350995
332	37.970816350994966
333	37.79347878206665
334	38.164841553833334
335	38.26817631474844
336	38.09472662103358
337	37.99522887608864
338	37.99966434304141
339	38.18438356000168
340	38.00743244863219
341	37.949093720779686
342	37.93849049365844
343	37.976299937063565
344	37.72910360535859
345	37.85459286121018
346	37.32618455360086
347	37.84253304162796
348	37.86729244214274
349	38.057650464836094
350	37.99866332598063
351	38.17989570221183
352	38.12040472579707
353	38.03766131787639
354	38.099646943876664
355	38.01631640152015
356	37.802704695452015
357	37.873636254645724
358	37.76562621763708
359	37.99874714510937
360	38.07889389098364
361	38.037160258485294
362	38.1224446975601
363	38.02866734608237
364	37.93311552065224
365	37.74517714765302
366	37.77572088004316
367	37.74034530303938
368	37.64544691565254
369	37.46479464291067
370	37.51741233881072
371	37.08786801513126
372	37.51487356569908
373	37.72908048871144
374	38.0007793531369
