#Base	Mean
1	27.681849996188575
2	32.15303216149353
3	30.07721946182685
4	30.13696180952579
5	30.303922995363923
6	34.25179656694594
7	29.926640471785063
8	33.41827959224687
9	34.71153752867231
10	34.00257097912032
11	31.49853433400553
12	31.505429547549255
13	35.85879711440511
14	31.59676514001788
15	36.62896128285621
16	31.642911096789394
17	30.779103691537944
18	32.543245809165434
19	35.58779096761675
20	33.182719693977255
21	36.88707788472866
22	30.899856551838838
23	36.1563030567625
24	37.398342376804365
25	38.25870564021538
26	35.32444924914936
27	32.90856045958851
28	35.336264665322275
29	32.120080663603666
30	35.177099575199406
31	36.46692722951013
32	37.24045238144737
33	32.227569766394325
34	31.862663977879876
35	31.64690962765847
36	32.31449103622239
37	33.589301677719796
38	36.112277638025546
39	36.31439401814238
40	37.988787481895734
41	38.14241561159505
42	38.49348246398204
43	33.143711495949496
44	35.77736429596058
45	34.7483281705855
46	37.55474938150974
47	33.238976320658615
48	36.950215865228024
49	38.01152436193288
50	37.484141008849434
51	37.28392341115569
52	36.95867029791481
53	35.40549399527384
54	32.4537604900799
55	32.71631913404434
56	34.94918331566218
57	31.757926030643855
58	35.227424239274306
59	31.69436532851015
60	34.57603792020956
61	36.99946640055993
62	32.22780538173149
63	34.08357414606765
64	31.901297963313308
65	35.14698239121848
66	31.223446497993805
67	35.38143351143081
68	35.257783968455264
69	34.439159269038065
70	34.15426567708225
71	32.84791722971802
72	36.07430198956363
73	37.214396097101236
74	37.872504383138256
75	38.24443012272787
76	33.88522761134557
77	36.77651885269191
78	37.74067760199026
79	36.989750732832995
80	36.93476227105466
81	34.40823822096561
82	36.077829289758355
83	36.29980665682626
84	37.56506101744247
85	35.27991795042376
86	36.90550439006812
87	36.198006971442034
88	33.564347241568086
89	35.03834293119339
90	33.665142096837904
91	33.18520058488043
92	32.08529275205644
93	34.86386284415431
94	34.971649931047864
95	37.17653132644505
96	37.13109914554791
97	38.17225560106166
98	38.38049797994498
99	35.610132845470986
100	37.41990118015565
101	28.67453899087337
102	36.010942253452804
103	36.75187626036881
104	37.186212344857694
105	37.30117876967215
106	37.74396235698496
107	34.49985100794855
108	37.24035536336736
109	37.07802332591838
110	37.4442042091987
111	36.38482221436838
112	36.19228290472132
113	36.14666361752701
114	36.36691544874327
115	37.41155069541174
116	37.435119158991846
117	37.78823725078481
118	37.778895795652204
119	36.66632710338662
120	37.09638746249212
121	37.46301878685821
122	37.7504417787572
123	37.84989917049542
124	37.80239496060373
125	38.086651005176606
126	38.176413518776464
127	38.21658593376437
128	37.92551090413921
129	37.912558990457576
130	37.86116019763969
131	37.81816039860571
132	37.669265365238424
133	38.08776671309675
134	38.002993700754665
135	37.549953916411994
136	37.660083296951555
137	37.66914062770698
138	37.30381904742105
139	37.73736512754412
140	37.42354628801896
141	36.412423858131845
142	37.527813004580636
143	37.61364628594
144	37.705868900854455
145	37.644796019486776
146	37.57442326216364
147	37.28878817488202
148	37.2427738855048
149	37.01264699971588
150	37.443871575781515
151	37.364004906342906
152	37.53832560653625
153	37.48741883398127
154	37.43552109103761
155	37.13724593390297
156	37.365314650423066
157	37.25588518603217
158	37.062230168464964
159	37.07723332155257
160	37.07118355127752
161	37.40523066048523
162	37.40449609502228
163	37.29396478243696
164	37.053810385092476
165	37.150121619093156
166	37.311337948622
167	37.709936730352105
168	37.76594388197058
169	37.66295226017477
170	36.79308122492256
171	37.32534320145804
172	37.326036187743846
173	37.719860293964786
174	37.61414523606578
175	37.718023880307406
176	37.53845727393055
177	37.49330228754773
178	37.69470489179019
179	37.65076956127038
180	37.72382417551957
181	37.277866711017786
182	37.3911561090206
