#Base	Mean
1	27.721733800067753
2	32.18068751915601
3	29.909228759013406
4	30.094110435385783
5	30.280089045183978
6	34.02722975915859
7	29.82721685405946
8	33.31260989498475
9	34.724589053249666
10	34.08520591698795
11	31.566195092836058
12	31.60905615331258
13	35.94342727170073
14	31.68763207562388
15	36.71442628768692
16	31.60937878079076
17	30.836395605813745
18	32.70426352212418
19	35.6699682211934
20	33.379926118307495
21	37.01092094013647
22	31.602039005662114
23	36.44332241777032
24	37.66509654627285
25	38.55301576035231
26	35.44170928037941
27	33.028004065106224
28	35.39316997628688
29	32.12663128518656
30	35.132390185672115
31	36.54249810456356
32	37.229920472326626
33	32.123227565291735
34	32.25603716668549
35	31.827152328563823
36	32.52699585423691
37	33.53417431562646
38	36.12495362230001
39	36.2748140859157
40	38.00090335693891
41	38.23100127437854
42	38.60900775919085
43	33.23843783775064
44	35.88224097046346
45	34.84650997725476
46	37.636060073236436
47	33.8117146037328
48	37.21987062638125
49	38.33390330854479
50	37.53578745301737
51	37.60757206691294
52	36.989708183445984
53	35.55583875078641
54	32.57085705989579
55	32.941959316675
56	35.13771353906212
57	31.867319449597524
58	35.43365972479876
59	31.861850913842332
60	34.742817505766965
61	37.16789533964608
62	32.413382587795006
63	34.412188866125724
64	32.11709764320627
65	35.28426707102644
66	31.64128663838299
67	35.92068203448888
68	35.60170024681002
69	34.66225742446484
70	34.52249520091626
71	33.14513397106032
72	36.329709151328416
73	37.411543611169364
74	38.03410172444387
75	38.35050249229727
76	34.20010969334258
77	36.89082286138311
78	37.868706747753706
79	37.35619686728719
80	37.21207917278315
81	34.82376474004291
82	36.18023584068655
83	36.51651046119598
84	37.75744866190254
85	35.442725556935684
86	37.087480440709136
87	36.24976206223484
88	33.64693261925118
89	35.102434224322884
90	34.0875933603265
91	33.486828733203204
92	31.780758497201205
93	34.524430965785356
94	34.824603571486186
95	36.918052620541694
96	37.03124647126196
97	38.22001580874643
98	38.407349453952996
99	35.64315787775645
100	37.28910648319918
101	29.523027536255263
102	35.78900162926877
103	36.588811279056635
104	37.01658305237857
105	37.409527189430726
106	37.641367295252536
107	34.27741123711507
108	37.16971818489781
109	36.89716249132939
110	37.57561581519898
111	36.471955606459005
112	36.41949637850656
113	36.33556484005743
114	36.663451146134115
115	37.68588988724169
116	37.54828926779694
117	37.87670790921263
118	37.956493684567114
119	36.2818957590618
120	37.05218499459599
121	37.33917826781307
122	37.86104434514688
123	37.83326611927538
124	37.90908357664822
125	38.102579406688065
126	38.022132245003306
127	38.259215047345585
128	38.13088996789857
129	38.042183542772335
130	37.72600861415367
131	37.70215031214209
132	37.75204465164298
133	38.16657256698553
134	38.17952606023455
135	37.74193028020196
136	37.909632043361135
137	37.871465212692165
138	37.47953735219629
139	37.74625348840961
140	37.12914777951638
141	35.97520607830169
142	37.655449984675194
143	37.566211224209965
144	37.58702069655273
145	37.47510122437128
146	37.300930780274555
147	36.74876998273943
148	37.24539045990547
149	36.56269458469778
150	37.44624219644787
151	37.02785888274104
152	37.607717249278124
153	37.772112080785924
154	37.43780548789341
155	37.48689325869884
156	37.7235889080673
157	37.074381765094934
158	36.44561307286541
159	37.21120807859205
160	37.36202029326838
161	37.729880143891855
162	37.452388249907244
163	37.654949912084014
164	37.66851639754158
165	37.21180493942669
166	37.701101772837994
167	37.91285831814296
168	37.878595279959995
169	37.93703924763272
170	37.66480618154248
171	37.72260489425884
172	37.73028342823958
173	37.63715700666226
174	37.28179897081834
175	37.49699149876595
176	37.231969156813086
177	37.381232759594134
178	37.51449403945734
179	37.23782484554209
180	37.61965446597087
181	37.69658498814344
182	37.98967592069817
183	37.776983755706475
184	37.46634188833863
185	37.28597699666081
186	37.57821296639835
187	37.47706925198819
188	37.38870158571405
189	37.22245164620671
