#Base	Mean
1	32.75960605090695
2	33.98604807354276
3	32.46333093717698
4	32.48102926284086
5	33.58918686346631
6	37.95544723296412
7	38.531511205091746
8	38.92647822733402
9	38.42674845080621
10	38.30111814799851
11	38.70772839130458
12	38.841963868760594
13	39.02199041887262
14	39.00400875209226
15	39.08411558218729
16	39.02394757139934
17	39.061889045717614
18	38.841722504105824
19	38.70408693325218
20	38.68091067933656
21	39.11996872753603
22	38.945509305656856
23	38.926656627296246
24	39.14205359344747
25	39.25751509840857
26	38.4867223204588
27	38.98039699238652
28	39.15671387269589
29	38.741472219452945
30	38.51176652692003
31	38.25449804022394
32	38.97320852332055
33	38.979961486596395
34	39.04996773059507
35	39.09120435715673
36	39.15842966056783
37	39.07952440668895
38	38.790673879622005
39	38.659308542734664
40	38.923429686803125
41	38.46346211361979
42	38.955095680097386
43	38.95173756316146
44	38.71300693136324
45	38.58309502946223
46	39.028077005818986
47	38.94363085899582
48	39.058908716936976
49	38.97590551098472
50	38.58502594670039
51	38.56164505753399
52	38.50155050555401
53	38.69481013521668
54	38.93997365977028
55	38.89810213922543
56	38.474512417162074
57	38.83389389399894
58	38.567154468131996
59	38.714523331042116
60	38.87395517963302
61	38.89354244607336
62	38.8383643871699
63	38.752868828804246
64	38.898883950824576
65	38.59098660426166
66	38.655918943452455
67	37.907714748954525
68	38.10306270758672
69	38.145700298557585
70	38.59285455680727
71	38.60041031991311
72	38.17885120918445
73	38.768478825498605
74	38.738518125960866
75	38.6651275297377
76	38.79655583131759
77	38.46496277212553
78	38.270197236899406
79	38.428364544581626
80	38.49072582549336
81	38.69315731203727
82	38.406594502132926
83	38.63553412423983
84	38.89408814007545
85	38.30447101787673
86	38.08198002969835
87	38.24974945299423
88	38.37710603778931
89	38.657645225439836
90	38.64226085222711
91	38.90034263286862
92	38.93663128400749
93	38.41080264241826
94	38.37370594439168
95	37.99389767188049
96	38.52469527712336
97	38.507542645461555
98	38.355603595283945
99	38.691215900683694
100	38.2544350755314
101	37.94906681078585
102	36.14679168656176
103	37.1294868902263
104	37.68636761935745
105	38.45180315138286
106	38.58586547593437
107	38.683266608249426
108	38.48865323769696
109	38.2747254477052
110	38.71386744882807
111	38.66823903496115
112	38.50532838710693
113	38.31248852206125
114	38.18280749069959
115	38.2391871258192
116	38.1179643514899
117	37.9835662152448
118	38.00209357602724
119	38.04350860255112
120	38.08705918156394
121	38.12371512674268
122	38.000005247057715
123	38.04560742563608
124	38.059847940267495
125	37.954077750901185
126	38.014618302786715
127	37.92241700466464
128	37.87023501571494
129	37.97514468761642
130	37.82450690775148
131	37.83218860024241
132	37.90084635040901
133	37.864893510963725
134	37.8545882896166
135	37.83603994060331
136	37.78064675233363
137	37.67023816394956
138	37.83617636410383
139	37.934710860884756
140	37.94194130641243
141	37.90632427866074
142	37.756305651605864
143	37.86815193380312
144	37.75052864106452
145	37.690780394893565
146	37.89627091608381
147	37.78767256261052
148	37.728176175209754
149	37.88384063636316
150	37.78263014014891
151	37.80496161777283
152	37.63950614692811
153	37.742731513303916
154	37.8690754159605
155	37.91368590063122
156	37.92839340339904
157	37.908438842918834
158	37.94508954103986
159	37.89241957572291
160	37.8362917993735
161	37.86967358053971
162	37.85522843065751
163	37.90382667918964
164	37.81411773348095
165	37.754768263696135
166	37.499797988278075
167	37.335732987727134
168	37.4443628235467
169	37.51049149189592
170	37.747107559436046
171	37.65812270769166
172	37.45617919751499
173	37.235849997114116
174	37.162753236122846
175	37.40919179570056
176	37.47203580592183
177	37.52583913570465
178	37.195888405576575
179	37.324509531280334
180	37.323948096105106
181	37.356107312824335
182	37.22600651684568
183	37.19668595834886
184	37.21340308422052
185	37.38473525970312
186	36.92760634474219
187	36.70226620422598
188	36.759716239118916
189	36.95064617515728
190	36.87968496665495
191	36.70789105009366
192	36.91216950095234
193	36.96733706574039
194	36.772235718820674
195	36.705750250547005
196	36.698052816882935
197	36.78183783443434
198	36.73910579642465
199	36.88036183709985
200	37.15233782656375
201	37.38966224689506
202	37.50038041168415
203	37.427656191790454
204	37.2326650330827
205	37.38764212967578
206	37.28543469249618
207	37.279578976089155
208	37.34077541018873
209	37.187319960332246
210	37.31945136764559
211	36.71717834224459
212	36.99257541333697
213	36.57386020788843
214	36.82246580230136
215	36.96372709003426
216	37.10583840111657
217	37.29100706778674
218	37.23769171437117
219	37.34049206907227
220	37.2652807438229
221	37.31918901475997
222	37.68148260862721
223	37.70205632191748
224	37.32612037799804
225	37.448250893311574
226	37.560511693068115
227	37.74851901796068
228	37.63271645424828
229	37.42141744017042
230	37.56434204519815
231	37.529097558544045
232	37.638315064827395
233	37.57766957178762
234	37.182513655467694
235	37.23366722110576
236	37.344285691798326
237	37.28371890462423
238	37.19864835793329
239	37.550788895127056
240	37.534764380873426
241	37.6535210380779
242	37.652917626440974
243	37.7599208743697
244	37.82613349564232
245	37.47734582832677
246	37.449945692952674
247	37.57730752480546
248	37.505674692915946
249	37.143674934280604
250	37.12591889098188
251	34.342375762791015
252	34.6989290755209
253	34.60187424901486
254	34.29979064239728
255	34.888725647093395
256	35.27841412927701
257	35.05313170639564
258	34.29535687863031
259	33.956208056332414
260	34.349889549435154
261	34.869290545326706
262	34.896307645487795
263	34.90515943184859
264	35.238358090700636
265	35.116899198774284
266	35.40625869043934
267	35.7305688335266
268	35.44389058835258
269	34.87536139109994
270	34.28222874023391
271	34.81456373338651
272	35.04712907237267
273	35.21500868388051
274	35.42249833405918
275	35.783196822381846
276	36.075206078191655
277	36.185625160691146
278	35.72283467045854
279	35.85107800800701
280	35.86444226400046
281	35.924437121883905
282	35.73509179727468
283	35.41313758310028
284	35.65494823777567
285	36.0081749159159
286	36.2098350849761
287	36.46587051310977
288	36.516153067167586
289	36.62052229212469
290	36.58625375820509
291	36.25515392243799
292	36.401746220806686
293	36.33581694065053
294	36.36641253417147
295	36.36634956947891
296	36.5164573965149
297	36.48577260301286
298	36.62763205532497
299	36.99776475341452
300	36.92794740349349
301	37.13927265285991
302	37.3325847530997
303	36.887660494377776
304	36.881857248547874
305	36.81902897949975
306	36.950677657503554
307	37.054417235535176
308	37.25311806404559
309	37.49067860197394
310	37.59394069775374
311	37.47232964115372
312	37.471521594266015
313	37.49471358935477
314	37.57637879559037
315	37.5202247839524
316	37.38037495474413
317	37.02764674708657
318	37.42808645052287
319	37.64558223975906
320	37.80527644123558
321	37.82266519049443
322	37.736970243935716
323	38.08134513571515
324	37.91482451215481
325	38.151828861965654
326	38.239297314031155
327	38.141990628754925
328	38.04763803697077
329	38.0364670511011
330	38.19096666544235
331	38.265994343671785
332	38.19583593499945
333	38.066459930423285
334	38.34164130548851
335	38.46145692862277
336	38.29219378840271
337	38.20557878884872
338	38.1952606834019
339	38.29592704146421
340	38.17198043804506
341	38.08541563906934
342	38.11708837511937
343	38.1677406151941
344	37.96080787515611
345	37.996568262197364
346	37.586992910853056
347	38.020842516214344
348	38.09578057521868
349	38.261373773416594
350	38.21253082856693
351	38.347873998394284
352	38.3078267257891
353	38.23461934048404
354	38.24422894265938
355	38.19244090851841
356	37.99710313774265
357	38.08033586985043
358	37.989519701072695
359	38.17107155227609
360	38.24577525400957
361	38.18575762028718
362	38.27541487787213
363	38.20562626289133
364	38.145653029627105
365	37.91964688716974
366	37.94767310649599
367	37.960725757353096
368	37.82286871952596
369	37.68503288178827
370	37.66722126290486
371	37.30870891045458
372	37.68289034452352
373	37.864525542847844
374	38.12089209886782
375	38.15479783531833
376	38.09422979009307
377	37.86069717027185
378	37.62994787702547
379	37.46291494320449
380	37.62835890625246
381	37.68313219491966
382	37.78379300570085
383	37.910195703756585
384	37.99840936532102
385	37.986991443120374
386	38.102000104992385
387	38.305806079059266
388	38.33445325213922
389	38.398946920819576
390	38.26130642714278
391	38.23310899488676
392	38.18948899131695
393	38.038391675941284
394	38.15546875820287
395	37.82650055911675
396	37.572165814424764
397	37.45583934899593
398	37.8842565612974
399	38.27378971076962
400	38.31085373472849
401	38.33486464917991
402	38.124033857010836
403	38.04417162450969
404	38.05974091441354
405	38.0374831961015
406	38.04472486097327
407	38.081406095742224
408	38.18434747903352
409	38.337215958323924
410	38.22663655699393
411	38.428837013890714
412	38.554242050258644
413	38.48836195577963
414	38.499312010923795
415	38.47385890372829
416	38.52364121443839
417	38.42337809662359
418	38.22715909329636
419	38.28910037237199
420	38.20355985525286
421	38.43747603716406
422	38.513600958028476
423	38.466391078941705
424	38.59651373734718
425	38.72123130639631
426	38.70330074828179
427	38.645864119945514
428	38.40007047105165
429	38.43684919115636
430	38.458347357791986
431	38.386328733117345
432	38.46511652369657
433	38.24011066170863
434	38.37971860618014
435	38.44755432352678
436	38.61457445577265
437	38.74453284502536
438	38.59261052631579
439	38.61562080315997
440	38.567721746105455
441	38.58168190852741
442	38.592452963894694
443	38.47132000702265
444	38.46304413473769
445	38.55806299063653
446	38.59628209081798
447	38.65360318586002
448	38.48907106852047
449	38.61988764044944
450	38.656992589589386
451	38.58461573150246
452	38.468899143640485
453	38.12810290696361
454	38.39592896766183
455	38.50404174183089
456	38.47226082927959
457	38.44282190314398
458	38.091525902890666
459	38.19979875068608
460	38.40586919688241
461	38.66260371641812
462	38.80626804260544
463	38.54977519796
464	38.48738823128672
465	38.0577356869204
466	37.994192851355
467	38.234648230988206
468	38.451502145922746
469	38.78099173553719
470	39.19029126213592
471	38.74596774193548
472	39.0081466395112
473	38.83196721311475
474	38.72727272727273
475	38.585903083700444
476	38.792929292929294
477	39.04
478	39.044117647058826
479	38.673469387755105
480	38.3469387755102
481	38.785714285714285
482	38.625
483	38.22222222222222
484	37.285714285714285
