#Base	Mean
1	32.846147188791825
2	34.05816889649134
3	32.6451880587289
4	32.62616327611135
5	33.632313112183596
6	38.05721180279797
7	38.561793634308756
8	38.928645610605415
9	38.3015354226485
10	38.07463803531065
11	38.5890097134828
12	38.82401694259474
13	39.06951656586637
14	39.01985460321339
15	39.137454945323476
16	39.09714500987639
17	39.088215529354265
18	38.847165373572
19	38.70497077809681
20	38.76092003176736
21	39.0989370150895
22	38.969546093225
23	38.834040971755556
24	39.13448693668927
25	39.26792005213106
26	38.561253996375264
27	38.83767589142077
28	39.10562648909524
29	38.75919929948887
30	38.55876962551164
31	38.276116439611464
32	39.00050909239009
33	38.989008695298025
34	39.06882420021586
35	39.112463599894106
36	39.171528498992
37	39.07172602683935
38	38.829250412364836
39	38.72992139613497
40	39.00627710916977
41	38.59318936200542
42	39.033620461441345
43	39.04326267130959
44	38.74075997311992
45	38.68743254525831
46	39.09443154743723
47	39.02073533304824
48	39.13091819903476
49	39.026900441892195
50	38.64764697497302
51	38.60705703871138
52	38.56201254403649
53	38.75268800781966
54	38.985317775469895
55	38.93682672531411
56	38.50746329443867
57	38.818131834565335
58	38.63681348891197
59	38.75040727391207
60	38.90740118516708
61	38.97099191561284
62	38.893390962591894
63	38.79135357484677
64	38.95163113201784
65	38.496563626366914
66	38.640361862870876
67	37.97181155436088
68	38.09335227157025
69	38.248645814242366
70	38.67245504714195
71	38.61899525525892
72	38.27687498727269
73	38.85241920703769
74	38.76773677887063
75	38.75402182988169
76	38.83493188343821
77	38.58533406642638
78	38.34459954792596
79	38.50632292748488
80	38.57519294601585
81	38.70936424542326
82	38.53418555399434
83	38.69589366078156
84	38.88399311707089
85	38.19314456187509
86	38.270226240658154
87	38.34985847231555
88	38.43754454558413
89	38.756781110635956
90	38.73257885841122
91	38.97302319424929
92	38.99163561203087
93	38.52220661005559
94	38.47808357260676
95	38.06723583195878
96	38.532016820412565
97	38.38507748386177
98	38.220467550451055
99	38.590144989512694
100	38.18951473313377
101	37.910842649724074
102	35.987481418127764
103	37.0281069908567
104	37.56512309853992
105	38.45185004174557
106	38.626417822306394
107	38.6557262712037
108	38.524614617060706
109	38.315693282016824
110	38.68786527378989
111	38.69015109862138
112	38.71935263811677
113	38.43722381737838
114	38.19888203311137
115	38.22551265603682
116	38.18461217341723
117	38.053322336937704
118	38.093367544341945
119	38.123108721770826
120	38.1411305923799
121	38.17104486122142
122	38.01494186164905
123	38.0538772476429
124	38.07271875700002
125	38.07073329667868
126	38.1703677683426
127	38.13852913026656
128	38.062862728327936
129	38.10552467061722
130	37.930310342721
131	37.907116093428634
132	37.999266906958276
133	37.943302380516016
134	37.889425132873114
135	37.86936689270369
136	37.86460687885638
137	37.75966766448775
138	37.83995662532836
139	37.96107479585395
140	38.025805893253505
141	37.93848127558189
142	37.79087502800008
143	37.93070743478526
144	37.9027735353412
145	37.922434683446355
146	37.98385158938644
147	37.968110452684954
148	37.973613741421794
149	38.02063860549413
150	37.92018958600607
151	37.8454293685218
152	37.585817704196955
153	37.71532571731118
154	37.81170708860244
155	37.981591219174454
156	37.97170973588287
157	37.981626855641764
158	37.993804345612645
159	37.982100311564544
160	37.85780540452481
161	37.911550288146294
162	37.93330889689861
163	38.00104873032358
164	37.933868898527706
165	37.81433909625919
