	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_10_0.txt	10	0	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.12192809489	3.12192809489	3.32192809489	3.32192809489	3.12192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_1.txt	10	1	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.12192809489
alpha_rarefaction_10_2.txt	10	2	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_3.txt	10	3	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.12192809489	3.12192809489	3.12192809489	3.12192809489	3.32192809489
alpha_rarefaction_10_4.txt	10	4	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_5.txt	10	5	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_6.txt	10	6	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_7.txt	10	7	3.32192809489	3.32192809489	3.12192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.12192809489	3.32192809489
alpha_rarefaction_10_8.txt	10	8	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10_9.txt	10	9	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489	3.32192809489
alpha_rarefaction_10180_0.txt	10180	0	11.0622219493	11.0391418205	10.7985230082	10.9762302612	10.7519473371	11.0717055586	10.0545047658	10.3652372812	10.7837963015	10.6715831331	10.5757224276	10.7255608276
alpha_rarefaction_10180_1.txt	10180	1	11.0986174197	11.0433666069	10.812477963	11.0218965574	10.6407205718	11.0804633405	10.0222259521	10.360350863	10.7754802906	10.6717346555	10.5873032014	10.6902809225
alpha_rarefaction_10180_2.txt	10180	2	11.0608304929	11.0538500621	10.7663386496	10.9740014917	10.689336437	11.0431543447	10.0102482114	10.3769314847	10.7619238346	10.6893539795	10.5925448259	10.7143692448
alpha_rarefaction_10180_3.txt	10180	3	11.0466279926	11.041824443	10.7799637738	11.0408008315	10.6567653719	11.0099181544	10.045982807	10.3675493222	10.8426973499	10.6522967848	10.5584202109	10.7123640413
alpha_rarefaction_10180_4.txt	10180	4	11.0372015356	11.0603285491	10.8137319005	11.0914954514	10.7426977746	11.0210141045	10.0340783984	10.4157201915	10.8342050809	10.6273865952	10.5396351223	10.7089830132
alpha_rarefaction_10180_5.txt	10180	5	11.0621731615	11.0733109823	10.7845753716	11.0178978307	10.6636649239	11.0471448614	9.99692915673	10.3240668237	10.8091481063	10.6792568652	10.5852988577	10.6922113769
alpha_rarefaction_10180_6.txt	10180	6	11.0724984998	11.0675873369	10.8153905854	11.0346771053	10.671256233	11.0314178744	10.052917748	10.3563134676	10.8101485063	10.6922827102	10.5798030802	10.7124085757
alpha_rarefaction_10180_7.txt	10180	7	11.0685529996	11.0255120861	10.8368022181	11.0172004779	10.6471688648	11.0259428099	10.0627078449	10.3878289088	10.7683099162	10.6534107668	10.5588979416	10.7413786192
alpha_rarefaction_10180_8.txt	10180	8	11.0318233782	11.0650338169	10.8505672903	11.0550082778	10.6575501221	11.0490483644	9.98686459462	10.3817504287	10.7626268127	10.708099185	10.5532067282	10.6854713768
alpha_rarefaction_10180_9.txt	10180	9	11.0232577401	11.0949960624	10.8211284881	11.0420230226	10.6685906388	11.0181070745	10.0511671374	10.3901237511	10.7964921306	10.7324137151	10.5896081255	10.7282578029
alpha_rarefaction_20350_0.txt	20350	0	11.4094057047	11.3722755584	11.1000763564	11.3486127068	10.9375544001	11.3655631537	10.2433639034	10.6572906246	11.1520082747	11.0119883461	10.9004058598	10.9936055096
alpha_rarefaction_20350_1.txt	20350	1	11.4200011479	11.3718479796	11.1189695375	11.3408338271	10.9678197537	11.3531849786	10.2334210059	10.6534413011	11.0985654078	10.9907988061	10.8868490161	10.9848542952
alpha_rarefaction_20350_2.txt	20350	2	11.3989054874	11.3621870059	11.0908129431	11.373041348	10.9023117111	11.4364349946	10.2583550705	10.693159642	11.1723859868	10.9930799732	10.8861572475	10.9542330995
alpha_rarefaction_20350_3.txt	20350	3	11.3958657831	11.366864749	11.1024656641	11.3751791195	10.9321599323	11.3731226894	10.2890875034	10.6785187209	11.1599855255	10.9980720723	10.888736235	10.9953366426
alpha_rarefaction_20350_4.txt	20350	4	11.4248816019	11.3656398468	11.1216410388	11.3669535069	10.9567013147	11.3628581017	10.262413171	10.6547775953	11.1571352523	10.9963332186	10.9143217448	11.0180577143
