	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_10_0.txt	10	0	3.12192809489	2.16096404744	2.64643934467	3.12192809489	2.16096404744	1.77095059445	2.92192809489	3.12192809489	3.12192809489	3.12192809489	3.12192809489	0.921928094887
alpha_rarefaction_10_1.txt	10	1	3.32192809489	2.64643934467	3.12192809489	2.84643934467	2.16096404744	1.77095059445	2.92192809489	3.12192809489	2.92192809489	3.32192809489	2.84643934467	1.77095059445
alpha_rarefaction_10_2.txt	10	2	3.32192809489	2.32192809489	3.12192809489	2.52192809489	2.52192809489	0.921928094887	3.12192809489	3.32192809489	2.64643934467	2.84643934467	3.32192809489	1.77095059445
alpha_rarefaction_10_3.txt	10	3	3.12192809489	2.52192809489	2.16096404744	2.84643934467	2.84643934467	1.35677964945	2.84643934467	3.32192809489	2.92192809489	3.32192809489	3.12192809489	2.84643934467
alpha_rarefaction_10_4.txt	10	4	3.32192809489	2.52192809489	2.92192809489	2.84643934467	2.32192809489	0.921928094887	2.32192809489	3.32192809489	2.92192809489	2.84643934467	2.64643934467	2.16096404744
alpha_rarefaction_10_5.txt	10	5	3.32192809489	2.52192809489	2.84643934467	2.84643934467	2.52192809489	2.16096404744	3.12192809489	3.32192809489	2.92192809489	3.32192809489	2.92192809489	1.35677964945
alpha_rarefaction_10_6.txt	10	6	3.32192809489	2.84643934467	2.84643934467	2.32192809489	3.32192809489	1.77095059445	3.12192809489	3.32192809489	2.44643934467	2.92192809489	3.32192809489	2.16096404744
alpha_rarefaction_10_7.txt	10	7	3.32192809489	1.77095059445	2.64643934467	2.52192809489	3.12192809489	2.16096404744	3.32192809489	3.32192809489	2.92192809489	3.32192809489	3.32192809489	3.12192809489
alpha_rarefaction_10_8.txt	10	8	3.12192809489	1.77095059445	3.12192809489	2.16096404744	1.96096404744	2.16096404744	3.32192809489	3.32192809489	3.32192809489	3.12192809489	3.32192809489	2.16096404744
alpha_rarefaction_10_9.txt	10	9	3.12192809489	1.77095059445	2.52192809489	3.32192809489	2.84643934467	2.32192809489	3.12192809489	3.32192809489	2.64643934467	2.04643934467	3.12192809489	2.16096404744
alpha_rarefaction_4473_0.txt	4473	0	7.803196562	5.45904331896	6.48423101771	6.17377403877	5.55080921076	3.62440539983	6.94550830206	7.42871266878	4.52628673244	6.95725663476	7.19276975638	4.75936233416
alpha_rarefaction_4473_1.txt	4473	1	7.88279649655	5.2887024211	6.4538609896	6.24809046301	5.43374699282	3.61532100008	6.97965668417	7.46736521144	4.55585282685	6.88398162583	7.08948372877	4.9103753589
alpha_rarefaction_4473_2.txt	4473	2	7.77812426591	5.34839737137	6.48224377342	6.27287175106	5.46531102569	3.66443216344	6.95412532461	7.38098974436	4.52185458622	6.88557663564	7.13473767596	4.71861883258
alpha_rarefaction_4473_3.txt	4473	3	7.82995441405	5.4614120027	6.43632013778	6.21751146402	5.47971332151	3.56050477101	6.90798114554	7.41425042685	4.52698758973	6.84775758027	7.11265309602	4.90937292978
alpha_rarefaction_4473_4.txt	4473	4	7.79392900049	5.33210018128	6.59099155976	6.16735948963	5.54041555649	3.63409683235	6.91298919953	7.46885439636	4.50286059066	6.96003718408	7.18502545549	4.77912410844
alpha_rarefaction_4473_5.txt	4473	5	7.82123276358	5.49087006594	6.50264312873	6.27126390163	5.37082626113	3.57141980511	6.97322346328	7.45850791943	4.5107139534	6.87908916695	7.14863572376	4.83784900485
alpha_rarefaction_4473_6.txt	4473	6	7.8273098202	5.36907195517	6.41812193888	6.21167869182	5.489725138	3.62159121273	6.87218271264	7.35784206189	4.50256661882	6.86840103643	7.18450293279	4.80258611283
alpha_rarefaction_4473_7.txt	4473	7	7.80677874153	5.42242418185	6.628880702	6.17299887803	5.45055244652	3.67639613182	6.85442283708	7.44491047723	4.56701916252	6.87524671891	7.16667449564	4.93050653835
alpha_rarefaction_4473_8.txt	4473	8	7.83868417255	5.33706759389	6.4294584623	6.15756737934	5.42480666963	3.60753546894	6.99407472489	7.49293815066	4.51907617839	6.89837513155	7.17630227402	4.80172901435
alpha_rarefaction_4473_9.txt	4473	9	7.78053848316	5.55189717675	6.45921946328	6.11616355458	5.50888137021	3.62862701488	6.88900261458	7.37017764345	4.54199152882	6.86877659817	7.15649330127	4.92344864035
alpha_rarefaction_8936_0.txt	8936	0	7.96132854261	5.52013873302	6.57972342412	6.22759847614	5.5561753001	3.67517814477	7.03265534573	7.58874868359	4.54081258742	6.99654897546	7.24964274389	4.99121785057
alpha_rarefaction_8936_1.txt	8936	1	7.94396675654	5.47580235294	6.58332674753	6.28749758347	5.5274036934	3.61596247769	7.06771164905	7.59916591039	4.49553613795	7.03391214176	7.2721601791	4.88088015089
alpha_rarefaction_8936_2.txt	8936	2	7.94359496366	5.53037168964	6.59944676389	6.37343237749	5.55931116746	3.63608382699	7.05366285585	7.54566559781	4.53797313878	6.94598159156	7.26152066381	4.98638511573
alpha_rarefaction_8936_3.txt	8936	3	7.95126971656	5.53627082852	6.54638608096	6.2133845415	5.59678017744	3.64626473539	7.04933733348	7.51104999079	4.51365692313	7.02109748628	7.28270856942	4.95362921753
alpha_rarefaction_8936_4.txt	8936	4	7.97191192703	5.44818007057	6.55702233724	6.32002508211	5.5723585327	3.66674368755	7.00924500666	7.50356212516	4.52435638515	7.03213877325	7.30378724274	4.95940785358
